Baths,Beds,MaxRent,Model,PropertyId,SquareFootage
2,2,4783,B5.1,5eer1xp,"1,002"
2,2,4854,B5.1,5eer1xp,"1,002"
2,2,4902,B5.1,5eer1xp,"1,002"
2,2,4910,B5.1,5eer1xp,"1,002"
2,2,4935,B5.1,5eer1xp,"1,002"
2,2,4985,B5.1,5eer1xp,"1,002"
2,2,5068,B5.1,5eer1xp,"1,002"
2,2,4830,B10,5eer1xp,978
2,2,4907,B11,5eer1xp,"1,050"
2,2,4930,B11,5eer1xp,"1,050"
2,2,5240,B11,5eer1xp,"1,050"
2,2,5287,B11,5eer1xp,"1,050"
2,2,5370,B6.2,5eer1xp,"1,017"
2,2,5395,B6.2,5eer1xp,"1,017"
2,2,5460,B3.2,5eer1xp,"1,058"
2,2,5485,B3.2,5eer1xp,"1,058"
2,2,5510,B3.2,5eer1xp,"1,058"
2,2,5535,B3.2,5eer1xp,"1,058"
1,0,3152,11a,ts39px9,441
1,0,3157,11a,ts39px9,441
1,0,3182,11a,ts39px9,441
1,0,3032,5,ts39px9,422
1,0,3087,5,ts39px9,422
1,0,3132,5,ts39px9,422
1,0,3107,1,ts39px9,580
1,0,3377,1,ts39px9,580
1,1,3126,3,ts39px9,511
1,1,3151,3,ts39px9,511
1,1,3196,3,ts39px9,511
1,1,3171,2,ts39px9,513
1,1,3201,2,ts39px9,513
1,1,3246,2,ts39px9,513
1,1,3166,09b,ts39px9,610
1,1,4106,07a,ts39px9,809
1,1,4151,07a,ts39px9,809
1,1,4181,07a,ts39px9,809
1,1,2836,14,ts39px9,558
1,1,2861,14,ts39px9,558
1,1,3141,08b,ts39px9,631
1,1,3161,08b,ts39px9,631
1,1,3506,08b,ts39px9,631
1,1,4929,04 + DEN,ts39px9,842
2,2,5055,10,ts39px9,962
